괜히 천천히 칭찬을 받아서 뿌듯해.,1
가족이랑 좋은 사람을 만나서 에너지가 난다. 컨디션이 좋아서 더 좋다.,1
요즘 연락이 없어서 멘탈이 흔들린다. 기분 전환이 필요해.,0
생각보다 가족이랑 맛있는 걸 먹어서 기분이 한결 가벼워. 컨디션이 좋아서 더 좋다.,1
요즘 퇴근하고 연락이 없어서 힘이 빠져.,0
친구랑 오랜만에 쉬어서 괜히 신난다. 작은 행복이 쌓이는 느낌이야.,1
방금 속상한 말을 들어서 우울해. 아무것도 하기 싫어.,0
완전 아침부터 맛있는 걸 먹어서 기분이 좋아. 나 자신이 대견해.,1
아침부터 맛있는 걸 먹어서 기분이 한결 가벼워.,1
괜히 길에서 몸이 피곤해서 마음이 무거워.,0
오랜만에 좋은 사람을 만나서 행복해. 계속 이랬으면 좋겠다.,1
친구랑 운동하고 나니 하루가 빛난다. 작은 행복이 쌓이는 느낌이야.,1
많이 퇴근하고 생각이 많아져서 기운이 없어.,0
확실히 가족이랑 커피가 맛있어서 설렌다. 계속 이랬으면 좋겠다.,1
의외로 퇴근하고 오랜만에 쉬어서 에너지가 난다.,1
방금 좋은 소식을 들어서 웃음이 난다. 이런 날이 필요했어.,1
진짜 계속 계획이 틀어져서 기분이 꿀꿀해. 잠깐 숨 좀 돌리고 싶다.,0
친구랑 기분 좋은 음악을 들어서 마음이 따뜻해.,1
계속 일이 꼬여서 오늘은 진짜 별로야. 잠깐 숨 좀 돌리고 싶다.,0
주말에 실수를 해서 한숨이 나온다.,0
요즘 좋은 소식을 들어서 웃음이 난다.,1
오랜만에 마음이 편해져서 행복해. 이런 날이 필요했어.,1
생각보다 방금 일이 잘 풀려서 기분이 좋아. 나 자신이 대견해.,1
너무 아침부터 돈이 새는 느낌이라서 짜증이 나. 머리가 복잡해.,0
방금 약속이 취소돼서 웃을 힘이 없다. 아무것도 하기 싫어.,0
요즘 오늘은 버스를 놓쳐서 한숨이 나온다. 괜히 자책하게 돼.,0
방금 집중이 안 돼서 웃을 힘이 없다.,0
개인적으로 주말에 맛있는 걸 먹어서 하루가 빛난다. 작은 행복이 쌓이는 느낌이야.,1
솔직히 주말에 연락이 없어서 짜증이 나.,0
방금 비가 와서 기분이 꿀꿀해.,0
아침부터 몸이 피곤해서 괜히 불안해. 기분 전환이 필요해.,0
집에 와서 고마운 말을 들어서 만족스럽다.,1
집에 와서 비가 와서 오늘은 진짜 별로야.,0
가족이랑 산책을 하니 에너지가 난다. 나 자신이 대견해.,1
계속 실수를 해서 짜증이 나. 잠깐 숨 좀 돌리고 싶다.,0
진짜 퇴근하고 운동하고 나니 기분이 한결 가벼워.,1
방금 오랜만에 쉬어서 마음이 따뜻해.,1
아침부터 연락이 없어서 기운이 없어.,0
요즘 학교에서 몸이 피곤해서 웃을 힘이 없다. 진짜 답답하다.,0
요즘 맛있는 걸 먹어서 뿌듯해.,1
정말 천천히 기대하던 일이 생겨서 에너지가 난다.,1
조금 학교에서 몸이 피곤해서 우울해. 잠깐 숨 좀 돌리고 싶다.,0
요즘 문제가 해결돼서 하루가 빛난다. 계속 이랬으면 좋겠다.,1
퇴근하고 잠을 설쳐서 괜히 불안해. 빨리 지나갔으면 좋겠다.,0
확실히 가족이랑 맛있는 걸 먹어서 마음이 따뜻해.,1
방금 날씨가 맑아서 행복해. 나 자신이 대견해.,1
조금 학교에서 맛있는 걸 먹어서 하루가 빛난다. 기분 전환 제대로 했어.,1
혼자 집중이 안 돼서 기분이 꿀꿀해. 진짜 답답하다.,0
개인적으로 주말에 오랜만에 쉬어서 괜히 신난다.,1
생각보다 주말에 시간이 여유로워서 괜히 신난다. 컨디션이 좋아서 더 좋다.,1
의외로 가족이랑 기대하던 일이 생겨서 하루가 빛난다.,1
친구랑 칭찬을 받아서 설렌다. 작은 행복이 쌓이는 느낌이야.,1
너무 혼자 몸이 피곤해서 기분이 꿀꿀해.,0
집에 와서 시간이 여유로워서 설렌다. 진짜 최고야.,1
완전 퇴근하고 좋은 소식을 들어서 오늘은 잘 될 것 같아.,1
확실히 요즘 좋은 사람을 만나서 하루가 빛난다.,1
많이 요즘 뭔가 불안해서 짜증이 나. 괜히 눈물이 날 것 같아.,0
괜히 방금 좋은 사람을 만나서 기분이 한결 가벼워.,1
친구랑 기분 좋은 음악을 들어서 괜히 신난다.,1
의외로 집에 와서 산책을 하니 기분이 한결 가벼워.,1
괜히 약속이 취소돼서 괜히 불안해. 괜히 자책하게 돼.,0
솔직히 요즘 계획이 틀어져서 기분이 꿀꿀해. 괜히 자책하게 돼.,0
길에서 감기가 올 것 같아서 기운이 없어.,0
집에 와서 오랜만에 쉬어서 하루가 빛난다. 컨디션이 좋아서 더 좋다.,1
오랜만에 날씨가 맑아서 행복해. 진짜 최고야.,1
방금 산책을 하니 오늘은 잘 될 것 같아.,1
주말에 몸이 피곤해서 웃을 힘이 없다.,0
확실히 괜히 해야 할 일이 쌓여서 괜히 불안해.,0
솔직히 아침부터 일이 꼬여서 마음이 무거워.,0
천천히 시간이 여유로워서 괜히 신난다. 컨디션이 좋아서 더 좋다.,1
괜히 가족이랑 맛있는 걸 먹어서 설렌다. 주변이 다 예뻐 보이네.,1
주말에 작은 성취가 있어서 웃음이 난다. 주변이 다 예뻐 보이네.,1
아침부터 괜히 예민해져서 너무 지쳐. 괜히 눈물이 날 것 같아.,0
계속 해야 할 일이 쌓여서 마음이 무거워. 잠깐 숨 좀 돌리고 싶다.,0
방금 일이 잘 풀려서 웃음이 난다.,1
개인적으로 오늘은 날씨가 맑아서 오늘은 잘 될 것 같아. 계속 이랬으면 좋겠다.,1
조금 방금 기대하던 일이 생겨서 기분이 한결 가벼워. 계속 이랬으면 좋겠다.,1
퇴근하고 운동하고 나니 에너지가 난다.,1
조금 계속 돈이 새는 느낌이라서 오늘은 진짜 별로야. 기분 전환이 필요해.,0
집에 와서 좋은 소식을 들어서 웃음이 난다.,1
완전 천천히 커피가 맛있어서 기분이 한결 가벼워.,1
진짜 아침부터 고마운 말을 들어서 마음이 따뜻해. 컨디션이 좋아서 더 좋다.,1
오늘은 버스를 놓쳐서 너무 지쳐.,0
주말에 산책을 하니 웃음이 난다. 기분 전환 제대로 했어.,1
자꾸 퇴근하고 계획이 틀어져서 오늘은 진짜 별로야.,0
확실히 아침부터 잠을 설쳐서 괜히 불안해. 괜히 자책하게 돼.,0
아침부터 좋은 소식을 들어서 웃음이 난다. 기분 전환 제대로 했어.,1
방금 마음이 편해져서 만족스럽다.,1
개인적으로 친구랑 산책을 하니 기분이 좋아. 주변이 다 예뻐 보이네.,1
개인적으로 아침부터 시간이 여유로워서 웃음이 난다. 이런 날이 필요했어.,1
괜히 학교에서 비가 와서 괜히 불안해.,0
확실히 아침부터 고마운 말을 들어서 괜히 신난다. 기분 전환 제대로 했어.,1
조금 괜히 감기가 올 것 같아서 우울해. 잠깐 숨 좀 돌리고 싶다.,0
개인적으로 오랜만에 작은 성취가 있어서 행복해. 주변이 다 예뻐 보이네.,1
의외로 아침부터 좋은 소식을 들어서 뿌듯해. 진짜 최고야.,1
천천히 마음이 편해져서 뿌듯해. 계속 이랬으면 좋겠다.,1
괜히 주말에 약속이 취소돼서 힘이 빠져.,0
의외로 천천히 일이 잘 풀려서 설렌다.,1
오늘은 운동하고 나니 마음이 따뜻해.,1
생각보다 오늘은 일이 잘 풀려서 마음이 따뜻해.,1
괜히 오랜만에 친절을 받아서 마음이 따뜻해. 계속 이랬으면 좋겠다.,1
자꾸 방금 속상한 말을 들어서 우울해. 잠깐 숨 좀 돌리고 싶다.,0
요즘 마음이 답답해서 힘이 빠져. 머리가 복잡해.,0
혼자 비가 와서 웃을 힘이 없다. 진짜 답답하다.,0
요즘 친절을 받아서 설렌다. 나 자신이 대견해.,1
많이 주말에 계획이 틀어져서 웃을 힘이 없다.,0
방금 문제가 해결돼서 웃음이 난다. 계속 이랬으면 좋겠다.,1
계속 요즘 기대가 무너져서 한숨이 나온다. 빨리 지나갔으면 좋겠다.,0
괜히 오랜만에 좋은 소식을 들어서 웃음이 난다.,1
괜히 괜히 해야 할 일이 쌓여서 한숨이 나온다. 빨리 지나갔으면 좋겠다.,0
괜히 요즘 좋은 사람을 만나서 뿌듯해. 기분 전환 제대로 했어.,1
괜히 가족이랑 친절을 받아서 뿌듯해.,1
아주 오랜만에 문제가 해결돼서 괜히 신난다.,1
가족이랑 커피가 맛있어서 괜히 신난다.,1
아침부터 산책을 하니 에너지가 난다. 컨디션이 좋아서 더 좋다.,1
요즘 집에 와서 몸이 피곤해서 힘이 빠져.,0
개인적으로 가족이랑 기대하던 일이 생겨서 기분이 좋아.,1
의외로 주말에 산책을 하니 기분이 좋아. 진짜 최고야.,1
요즘 친절을 받아서 마음이 따뜻해. 나 자신이 대견해.,1
아침부터 기대가 무너져서 마음이 무거워.,0
요즘 혼자 돈이 새는 느낌이라서 짜증이 나. 괜히 자책하게 돼.,0
아침부터 해야 할 일을 끝내서 뿌듯해. 나 자신이 대견해.,1
퇴근하고 기대하던 일이 생겨서 뿌듯해. 나 자신이 대견해.,1
오늘은 칭찬을 받아서 오늘은 잘 될 것 같아. 기분 전환 제대로 했어.,1
아주 집에 와서 마음이 편해져서 기분이 좋아.,1
괜히 돈이 새는 느낌이라서 마음이 무거워. 진짜 답답하다.,0
계속 요즘 괜히 예민해져서 한숨이 나온다.,0
아주 오늘은 일이 잘 풀려서 오늘은 잘 될 것 같아. 작은 행복이 쌓이는 느낌이야.,1
오늘은 실수를 해서 오늘은 진짜 별로야. 머리가 복잡해.,0
진짜 아침부터 기대하던 일이 생겨서 뿌듯해. 주변이 다 예뻐 보이네.,1
요즘 오늘은 버스를 놓쳐서 괜히 불안해. 괜히 눈물이 날 것 같아.,0
완전 친구랑 기대하던 일이 생겨서 웃음이 난다. 작은 행복이 쌓이는 느낌이야.,1
조금 혼자 일이 꼬여서 우울해. 빨리 지나갔으면 좋겠다.,0
괜히 오늘은 작은 성취가 있어서 설렌다.,1
계속 혼자 해야 할 일이 쌓여서 짜증이 나. 머리가 복잡해.,0
확실히 퇴근하고 속상한 말을 들어서 괜히 불안해. 머리가 복잡해.,0
확실히 학교에서 친절을 받아서 오늘은 잘 될 것 같아.,1
완전 방금 운동하고 나니 뿌듯해. 진짜 최고야.,1
오랜만에 작은 성취가 있어서 하루가 빛난다.,1
조금 요즘 산책을 하니 에너지가 난다. 계속 이랬으면 좋겠다.,1
요즘 시간이 너무 없어서 너무 지쳐.,0
집에 와서 산책을 하니 설렌다. 나 자신이 대견해.,1
오랜만에 맛있는 걸 먹어서 오늘은 잘 될 것 같아.,1
집에 와서 문제가 해결돼서 기분이 한결 가벼워.,1
진짜 주말에 오랜만에 쉬어서 괜히 신난다.,1
괜히 천천히 운동하고 나니 기분이 좋아.,1
생각보다 요즘 친절을 받아서 오늘은 잘 될 것 같아.,1
오늘은 오랜만에 쉬어서 오늘은 잘 될 것 같아. 작은 행복이 쌓이는 느낌이야.,1
학교에서 속상한 말을 들어서 멘탈이 흔들린다.,0
많이 길에서 괜히 예민해져서 오늘은 진짜 별로야.,0
아주 친구랑 커피가 맛있어서 행복해. 진짜 최고야.,1
길에서 돈이 새는 느낌이라서 기운이 없어. 기분 전환이 필요해.,0
가족이랑 고마운 말을 들어서 기분이 한결 가벼워. 작은 행복이 쌓이는 느낌이야.,1
조금 아침부터 괜히 예민해져서 오늘은 진짜 별로야. 진짜 답답하다.,0
요즘 비가 와서 한숨이 나온다. 기분 전환이 필요해.,0
괜히 오랜만에 칭찬을 받아서 괜히 신난다.,1
괜히 혼자 집중이 안 돼서 힘이 빠져.,0
혼자 버스를 놓쳐서 괜히 불안해.,0
아주 오늘은 산책을 하니 웃음이 난다.,1
길에서 집중이 안 돼서 기분이 꿀꿀해. 머리가 복잡해.,0
요즘 마음이 편해져서 하루가 빛난다. 이런 날이 필요했어.,1
확실히 학교에서 작은 성취가 있어서 설렌다. 기분 전환 제대로 했어.,1
아침부터 마음이 답답해서 오늘은 진짜 별로야.,0
퇴근하고 고마운 말을 들어서 행복해.,1
아침부터 일이 잘 풀려서 기분이 좋아. 작은 행복이 쌓이는 느낌이야.,1
요즘 고마운 말을 들어서 설렌다. 주변이 다 예뻐 보이네.,1
길에서 비가 와서 괜히 불안해. 진짜 답답하다.,0
의외로 주말에 운동하고 나니 기분이 한결 가벼워.,1
학교에서 기대하던 일이 생겨서 하루가 빛난다. 계속 이랬으면 좋겠다.,1
요즘 오늘은 생각이 많아져서 웃을 힘이 없다. 빨리 지나갔으면 좋겠다.,0
많이 계속 속상한 말을 들어서 기분이 꿀꿀해.,0
요즘 뭔가 불안해서 너무 지쳐.,0
정말 주말에 작은 성취가 있어서 웃음이 난다. 기분 전환 제대로 했어.,1
방금 비가 와서 기분이 꿀꿀해. 잠깐 숨 좀 돌리고 싶다.,0
길에서 계획이 틀어져서 멘탈이 흔들린다. 괜히 눈물이 날 것 같아.,0
요즘 괜히 버스를 놓쳐서 멘탈이 흔들린다.,0
오늘은 괜히 예민해져서 우울해.,0
많이 아침부터 버스를 놓쳐서 너무 지쳐.,0
주말에 산책을 하니 행복해. 주변이 다 예뻐 보이네.,1
주말에 집중이 안 돼서 힘이 빠져. 진짜 답답하다.,0
괜히 기대가 무너져서 기운이 없어. 아무것도 하기 싫어.,0
계속 몸이 피곤해서 웃을 힘이 없다.,0
퇴근하고 실수를 해서 한숨이 나온다.,0
아침부터 해야 할 일이 쌓여서 짜증이 나. 진짜 답답하다.,0
천천히 일이 잘 풀려서 설렌다. 컨디션이 좋아서 더 좋다.,1
확실히 요즘 시간이 너무 없어서 짜증이 나. 기분 전환이 필요해.,0
정말 방금 작은 성취가 있어서 설렌다.,1
괜히 잠을 설쳐서 힘이 빠져. 빨리 지나갔으면 좋겠다.,0
친구랑 고마운 말을 들어서 오늘은 잘 될 것 같아.,1
완전 오늘은 맛있는 걸 먹어서 에너지가 난다.,1
오늘은 잠을 설쳐서 괜히 불안해.,0
오늘은 날씨가 맑아서 오늘은 잘 될 것 같아. 계속 이랬으면 좋겠다.,1
조금 천천히 좋은 소식을 들어서 만족스럽다.,1
괜히 오늘은 시간이 너무 없어서 멘탈이 흔들린다.,0
아침부터 기분 좋은 음악을 들어서 하루가 빛난다.,1
괜히 몸이 피곤해서 기운이 없어. 괜히 자책하게 돼.,0
생각보다 퇴근하고 날씨가 맑아서 기분이 좋아.,1
오랜만에 산책을 하니 하루가 빛난다.,1
집에 와서 마음이 답답해서 마음이 무거워.,0
자꾸 요즘 괜히 예민해져서 기분이 꿀꿀해.,0
확실히 방금 운동하고 나니 하루가 빛난다.,1
정말 가족이랑 문제가 해결돼서 웃음이 난다. 기분 전환 제대로 했어.,1
너무 계속 버스를 놓쳐서 마음이 무거워.,0
진짜 오랜만에 날씨가 맑아서 설렌다.,1
조금 학교에서 계획이 틀어져서 기분이 꿀꿀해. 머리가 복잡해.,0
친구랑 해야 할 일을 끝내서 마음이 따뜻해.,1
아침부터 괜히 예민해져서 힘이 빠져.,0
주말에 산책을 하니 마음이 따뜻해.,1
확실히 천천히 문제가 해결돼서 하루가 빛난다.,1
진짜 방금 마음이 편해져서 행복해. 진짜 최고야.,1
확실히 방금 기분 좋은 음악을 들어서 에너지가 난다. 계속 이랬으면 좋겠다.,1
집에 와서 속상한 말을 들어서 짜증이 나.,0
오늘은 몸이 피곤해서 멘탈이 흔들린다.,0
퇴근하고 기대가 무너져서 오늘은 진짜 별로야.,0
퇴근하고 버스를 놓쳐서 짜증이 나. 머리가 복잡해.,0
천천히 해야 할 일을 끝내서 기분이 좋아.,1
자꾸 요즘 생각이 많아져서 멘탈이 흔들린다. 기분 전환이 필요해.,0
오랜만에 기대하던 일이 생겨서 오늘은 잘 될 것 같아.,1
계속 계속 잠을 설쳐서 힘이 빠져.,0
아주 오랜만에 계획대로 진행돼서 오늘은 잘 될 것 같아. 기분 전환 제대로 했어.,1
괜히 집에 와서 해야 할 일이 쌓여서 우울해. 진짜 답답하다.,0
오랜만에 기분 좋은 음악을 들어서 마음이 따뜻해.,1
주말에 집중이 안 돼서 기운이 없어.,0
요즘 계속 마음이 답답해서 멘탈이 흔들린다.,0
학교에서 버스를 놓쳐서 힘이 빠져. 진짜 답답하다.,0
요즘 커피가 맛있어서 만족스럽다. 주변이 다 예뻐 보이네.,1
오랜만에 고마운 말을 들어서 에너지가 난다.,1
계속 기대가 무너져서 마음이 무거워. 아무것도 하기 싫어.,0
괜히 주말에 날씨가 맑아서 오늘은 잘 될 것 같아. 주변이 다 예뻐 보이네.,1
괜히 혼자 집중이 안 돼서 기운이 없어.,0
요즘 뭔가 불안해서 짜증이 나. 괜히 자책하게 돼.,0
오랜만에 시간이 여유로워서 오늘은 잘 될 것 같아. 주변이 다 예뻐 보이네.,1
자꾸 퇴근하고 계획이 틀어져서 너무 지쳐. 괜히 자책하게 돼.,0
괜히 약속이 취소돼서 오늘은 진짜 별로야.,0
계속 잠을 설쳐서 한숨이 나온다.,0
오랜만에 오랜만에 쉬어서 하루가 빛난다. 계속 이랬으면 좋겠다.,1
괜히 가족이랑 고마운 말을 들어서 하루가 빛난다. 작은 행복이 쌓이는 느낌이야.,1
친구랑 좋은 소식을 들어서 하루가 빛난다. 진짜 최고야.,1
괜히 학교에서 몸이 피곤해서 멘탈이 흔들린다. 진짜 답답하다.,0
계속 방금 실수를 해서 너무 지쳐. 기분 전환이 필요해.,0
많이 방금 연락이 없어서 우울해. 괜히 자책하게 돼.,0
조금 혼자 몸이 피곤해서 기분이 꿀꿀해. 머리가 복잡해.,0
확실히 방금 고마운 말을 들어서 뿌듯해.,1
요즘 마음이 편해져서 웃음이 난다.,1
집에 와서 문제가 해결돼서 기분이 좋아. 진짜 최고야.,1
계속 버스를 놓쳐서 힘이 빠져.,0
오랜만에 칭찬을 받아서 하루가 빛난다.,1
개인적으로 학교에서 좋은 소식을 들어서 마음이 따뜻해. 기분 전환 제대로 했어.,1
아침부터 비가 와서 우울해. 진짜 답답하다.,0
요즘 생각이 많아져서 우울해. 머리가 복잡해.,0
오늘은 좋은 소식을 들어서 행복해. 이런 날이 필요했어.,1
학교에서 연락이 없어서 웃을 힘이 없다.,0
방금 괜히 예민해져서 너무 지쳐. 기분 전환이 필요해.,0
방금 일이 꼬여서 한숨이 나온다. 진짜 답답하다.,0
조금 길에서 해야 할 일이 쌓여서 기분이 꿀꿀해.,0
의외로 오랜만에 해야 할 일을 끝내서 하루가 빛난다. 진짜 최고야.,1
완전 가족이랑 커피가 맛있어서 뿌듯해.,1
퇴근하고 좋은 사람을 만나서 마음이 따뜻해.,1
오늘은 날씨가 맑아서 에너지가 난다. 기분 전환 제대로 했어.,1
생각보다 집에 와서 해야 할 일을 끝내서 기분이 좋아. 주변이 다 예뻐 보이네.,1
아침부터 오랜만에 쉬어서 하루가 빛난다. 주변이 다 예뻐 보이네.,1
방금 고마운 말을 들어서 행복해. 진짜 최고야.,1
요즘 오랜만에 쉬어서 행복해. 계속 이랬으면 좋겠다.,1
친구랑 맛있는 걸 먹어서 오늘은 잘 될 것 같아.,1
괜히 일이 꼬여서 웃을 힘이 없다.,0
방금 문제가 해결돼서 만족스럽다. 주변이 다 예뻐 보이네.,1
생각보다 방금 커피가 맛있어서 하루가 빛난다.,1
개인적으로 오늘은 해야 할 일을 끝내서 괜히 신난다.,1
요즘 연락이 없어서 짜증이 나. 기분 전환이 필요해.,0
생각보다 천천히 칭찬을 받아서 기분이 좋아. 주변이 다 예뻐 보이네.,1
친구랑 좋은 소식을 들어서 괜히 신난다. 주변이 다 예뻐 보이네.,1
퇴근하고 시간이 너무 없어서 멘탈이 흔들린다.,0
학교에서 집중이 안 돼서 멘탈이 흔들린다. 괜히 자책하게 돼.,0
오늘은 칭찬을 받아서 오늘은 잘 될 것 같아. 주변이 다 예뻐 보이네.,1
많이 방금 해야 할 일이 쌓여서 마음이 무거워. 머리가 복잡해.,0
오랜만에 오랜만에 쉬어서 에너지가 난다. 진짜 최고야.,1
정말 천천히 좋은 사람을 만나서 설렌다.,1
솔직히 괜히 버스를 놓쳐서 괜히 불안해.,0
괜히 혼자 계획이 틀어져서 우울해. 빨리 지나갔으면 좋겠다.,0
오늘은 해야 할 일이 쌓여서 웃을 힘이 없다.,0
생각보다 학교에서 운동하고 나니 기분이 좋아. 컨디션이 좋아서 더 좋다.,1
아침부터 커피가 맛있어서 기분이 좋아. 주변이 다 예뻐 보이네.,1
방금 마음이 답답해서 웃을 힘이 없다.,0
요즘 주말에 집중이 안 돼서 오늘은 진짜 별로야. 기분 전환이 필요해.,0
확실히 계속 잠을 설쳐서 기분이 꿀꿀해. 빨리 지나갔으면 좋겠다.,0
조금 학교에서 시간이 너무 없어서 우울해.,0
계속 괜히 일이 꼬여서 괜히 불안해.,0
솔직히 학교에서 계획이 틀어져서 너무 지쳐. 잠깐 숨 좀 돌리고 싶다.,0
아침부터 감기가 올 것 같아서 웃을 힘이 없다. 괜히 눈물이 날 것 같아.,0
집에 와서 돈이 새는 느낌이라서 마음이 무거워.,0
학교에서 좋은 소식을 들어서 오늘은 잘 될 것 같아.,1
많이 퇴근하고 계획이 틀어져서 기분이 꿀꿀해. 머리가 복잡해.,0
요즘 약속이 취소돼서 짜증이 나.,0
요즘 집에 와서 약속이 취소돼서 오늘은 진짜 별로야.,0
너무 계속 집중이 안 돼서 기운이 없어.,0
요즘 고마운 말을 들어서 기분이 한결 가벼워.,1
완전 집에 와서 시간이 여유로워서 기분이 좋아. 이런 날이 필요했어.,1
괜히 약속이 취소돼서 멘탈이 흔들린다. 머리가 복잡해.,0
아침부터 실수를 해서 기운이 없어. 머리가 복잡해.,0
조금 퇴근하고 오랜만에 쉬어서 오늘은 잘 될 것 같아.,1
요즘 커피가 맛있어서 괜히 신난다.,1
집에 와서 몸이 피곤해서 짜증이 나.,0
친구랑 시간이 여유로워서 괜히 신난다. 주변이 다 예뻐 보이네.,1
생각보다 친구랑 좋은 소식을 들어서 하루가 빛난다.,1
확실히 퇴근하고 좋은 사람을 만나서 오늘은 잘 될 것 같아.,1
계속 잠을 설쳐서 멘탈이 흔들린다.,0
완전 천천히 오랜만에 쉬어서 뿌듯해. 기분 전환 제대로 했어.,1
확실히 아침부터 몸이 피곤해서 웃을 힘이 없다. 빨리 지나갔으면 좋겠다.,0
주말에 칭찬을 받아서 괜히 신난다. 작은 행복이 쌓이는 느낌이야.,1
진짜 집에 와서 커피가 맛있어서 웃음이 난다.,1
아침부터 계획대로 진행돼서 기분이 한결 가벼워. 진짜 최고야.,1
아주 아침부터 시간이 여유로워서 설렌다. 컨디션이 좋아서 더 좋다.,1
괜히 마음이 답답해서 마음이 무거워. 머리가 복잡해.,0
솔직히 학교에서 시간이 너무 없어서 우울해.,0
주말에 계획이 틀어져서 기운이 없어. 아무것도 하기 싫어.,0
가족이랑 산책을 하니 에너지가 난다.,1
방금 칭찬을 받아서 오늘은 잘 될 것 같아.,1
너무 혼자 뭔가 불안해서 마음이 무거워.,0
조금 퇴근하고 좋은 소식을 들어서 뿌듯해. 기분 전환 제대로 했어.,1
진짜 친구랑 계획대로 진행돼서 만족스럽다. 나 자신이 대견해.,1
괜히 집에 와서 버스를 놓쳐서 괜히 불안해. 잠깐 숨 좀 돌리고 싶다.,0
조금 학교에서 계획대로 진행돼서 에너지가 난다.,1
너무 집에 와서 마음이 답답해서 힘이 빠져.,0
개인적으로 가족이랑 문제가 해결돼서 뿌듯해. 나 자신이 대견해.,1
아침부터 생각이 많아져서 너무 지쳐.,0
방금 맛있는 걸 먹어서 행복해. 진짜 최고야.,1
가족이랑 산책을 하니 기분이 한결 가벼워.,1
아주 오늘은 칭찬을 받아서 뿌듯해. 주변이 다 예뻐 보이네.,1
천천히 작은 성취가 있어서 기분이 한결 가벼워.,1
진짜 집에 와서 돈이 새는 느낌이라서 멘탈이 흔들린다. 머리가 복잡해.,0
괜히 아침부터 날씨가 맑아서 웃음이 난다. 주변이 다 예뻐 보이네.,1
정말 주말에 고마운 말을 들어서 괜히 신난다.,1
오늘은 커피가 맛있어서 웃음이 난다.,1
많이 퇴근하고 돈이 새는 느낌이라서 마음이 무거워.,0
많이 집에 와서 마음이 답답해서 힘이 빠져. 아무것도 하기 싫어.,0
조금 오늘은 계획이 틀어져서 우울해.,0
집에 와서 집중이 안 돼서 마음이 무거워. 괜히 자책하게 돼.,0
괜히 아침부터 기대가 무너져서 힘이 빠져. 빨리 지나갔으면 좋겠다.,0
가족이랑 일이 잘 풀려서 행복해.,1
학교에서 산책을 하니 웃음이 난다.,1
학교에서 괜히 예민해져서 괜히 불안해. 진짜 답답하다.,0
괜히 퇴근하고 시간이 너무 없어서 마음이 무거워.,0
혼자 계획이 틀어져서 한숨이 나온다.,0
솔직히 계속 버스를 놓쳐서 오늘은 진짜 별로야. 괜히 자책하게 돼.,0
길에서 몸이 피곤해서 괜히 불안해.,0
아침부터 마음이 편해져서 행복해. 주변이 다 예뻐 보이네.,1
방금 마음이 답답해서 힘이 빠져.,0
확실히 집에 와서 괜히 예민해져서 웃을 힘이 없다. 기분 전환이 필요해.,0
솔직히 오늘은 버스를 놓쳐서 한숨이 나온다.,0
확실히 괜히 집중이 안 돼서 짜증이 나.,0
진짜 방금 계획이 틀어져서 우울해. 괜히 눈물이 날 것 같아.,0
집에 와서 해야 할 일이 쌓여서 우울해.,0
진짜 주말에 몸이 피곤해서 힘이 빠져.,0
집에 와서 해야 할 일이 쌓여서 힘이 빠져. 머리가 복잡해.,0
오늘은 감기가 올 것 같아서 기운이 없어. 머리가 복잡해.,0
확실히 친구랑 기대하던 일이 생겨서 행복해. 계속 이랬으면 좋겠다.,1
퇴근하고 계획대로 진행돼서 하루가 빛난다.,1
학교에서 문제가 해결돼서 마음이 따뜻해. 컨디션이 좋아서 더 좋다.,1
너무 괜히 몸이 피곤해서 마음이 무거워. 괜히 자책하게 돼.,0
확실히 요즘 칭찬을 받아서 만족스럽다.,1
괜히 몸이 피곤해서 우울해.,0
확실히 괜히 집중이 안 돼서 마음이 무거워.,0
조금 주말에 계획이 틀어져서 한숨이 나온다. 빨리 지나갔으면 좋겠다.,0
길에서 약속이 취소돼서 마음이 무거워.,0
오늘은 몸이 피곤해서 마음이 무거워.,0
생각보다 아침부터 일이 잘 풀려서 에너지가 난다. 컨디션이 좋아서 더 좋다.,1
의외로 천천히 맛있는 걸 먹어서 기분이 좋아.,1
요즘 계획대로 진행돼서 마음이 따뜻해. 컨디션이 좋아서 더 좋다.,1
괜히 일이 꼬여서 우울해.,0
혼자 집중이 안 돼서 힘이 빠져. 아무것도 하기 싫어.,0
집에 와서 감기가 올 것 같아서 멘탈이 흔들린다.,0
친구랑 칭찬을 받아서 마음이 따뜻해. 나 자신이 대견해.,1
괜히 실수를 해서 멘탈이 흔들린다. 괜히 자책하게 돼.,0
주말에 시간이 너무 없어서 힘이 빠져.,0
아침부터 고마운 말을 들어서 뿌듯해. 나 자신이 대견해.,1
조금 오늘은 계획대로 진행돼서 마음이 따뜻해.,1
아침부터 몸이 피곤해서 너무 지쳐. 진짜 답답하다.,0
진짜 아침부터 돈이 새는 느낌이라서 괜히 불안해.,0
오랜만에 커피가 맛있어서 웃음이 난다. 이런 날이 필요했어.,1
집에 와서 계획대로 진행돼서 오늘은 잘 될 것 같아.,1
천천히 작은 성취가 있어서 오늘은 잘 될 것 같아. 주변이 다 예뻐 보이네.,1
많이 혼자 잠을 설쳐서 우울해.,0
자꾸 방금 속상한 말을 들어서 한숨이 나온다. 기분 전환이 필요해.,0
집에 와서 연락이 없어서 기분이 꿀꿀해. 머리가 복잡해.,0
의외로 아침부터 산책을 하니 웃음이 난다.,1
너무 집에 와서 잠을 설쳐서 한숨이 나온다. 진짜 답답하다.,0
